date,AK,AL,AR,AZ,CA,CO,CT,DE,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2021-01-18,3.441435,3.474345,3.972233,3.474345,4.637566,4.318055,3.197176,4.318055,3.474345,3.702564,3.058083,3.785912,3.197176,4.318055,4.318055,4.637566,3.075154,3.058083,4.318055,3.785912,3.785912,4.29781,4.318055,3.474345,4.29781,3.972233,4.29781,3.197176,3.785912,3.197176,3.972233,4.318055,3.058083,3.197176,3.972233,3.785912,3.197176,3.197176,3.474345,3.785912,3.972233,3.075154,4.318055,4.637566,3.785912,4.29781,3.785912,4.318055,3.058083
2021-01-25,3.589228,3.516567,4.265109,3.516567,5.138402,4.730298,3.621684,4.730298,3.516567,3.370944,3.369859,3.861683,3.621684,4.730298,4.730298,5.138402,3.048056,3.369859,4.730298,3.861683,3.861683,4.185202,4.730298,3.516567,4.185202,4.265109,4.185202,3.621684,3.861683,3.621684,4.265109,4.730298,3.369859,3.621684,4.265109,3.861683,3.621684,3.621684,3.516567,3.861683,4.265109,3.048056,4.730298,5.138402,3.861683,4.185202,3.861683,4.730298,3.369859
2021-02-01,3.005439,4.769049,5.525928,4.769049,6.118454,5.647506,4.416797,5.647506,4.769049,2.881825,3.845225,4.740336,4.416797,5.647506,5.647506,6.118454,4.144649,3.845225,5.647506,4.740336,4.740336,5.551735,5.647506,4.769049,5.551735,5.525928,5.551735,4.416797,4.740336,4.416797,5.525928,5.647506,3.845225,4.416797,5.525928,4.740336,4.416797,4.416797,4.769049,4.740336,5.525928,4.144649,5.647506,6.118454,4.740336,5.551735,4.740336,5.647506,3.845225
2021-02-08,2.903891,3.653352,4.26088,3.653352,5.68232,5.545383,4.638706,5.545383,3.653352,3.643861,3.819932,4.741852,4.638706,5.545383,5.545383,5.68232,3.377853,3.819932,5.545383,4.741852,4.741852,4.927767,5.545383,3.653352,4.927767,4.26088,4.927767,4.638706,4.741852,4.638706,4.26088,5.545383,3.819932,4.638706,4.26088,4.741852,4.638706,4.638706,3.653352,4.741852,4.26088,3.377853,5.545383,5.68232,4.741852,4.927767,4.741852,5.545383,3.819932
2021-02-15,3.054575,4.260113,4.819985,4.260113,5.735235,5.363554,4.333632,5.363554,4.260113,3.516874,3.658337,3.846362,4.333632,5.363554,5.363554,5.735235,4.010612,3.658337,5.363554,3.846362,3.846362,3.230444,5.363554,4.260113,3.230444,4.819985,3.230444,4.333632,3.846362,4.333632,4.819985,5.363554,3.658337,4.333632,4.819985,3.846362,4.333632,4.333632,4.260113,3.846362,4.819985,4.010612,5.363554,5.735235,3.846362,3.230444,3.846362,5.363554,3.658337
2021-02-22,4.147183,2.384253,3.041279,2.384253,5.279775,5.555329,4.905781,5.555329,2.384253,3.468213,4.471543,5.052639,4.905781,5.555329,5.555329,5.279775,2.174581,4.471543,5.555329,5.052639,5.052639,5.603885,5.555329,2.384253,5.603885,3.041279,5.603885,4.905781,5.052639,4.905781,3.041279,5.555329,4.471543,4.905781,3.041279,5.052639,4.905781,4.905781,2.384253,5.052639,3.041279,2.174581,5.555329,5.279775,5.052639,5.603885,5.052639,5.555329,4.471543
2021-03-01,4.242688,2.98554,3.984647,2.98554,5.571153,5.595965,4.371062,5.595965,2.98554,2.800325,3.695932,4.641962,4.371062,5.595965,5.595965,5.571153,2.735418,3.695932,5.595965,4.641962,4.641962,4.942809,5.595965,2.98554,4.942809,3.984647,4.942809,4.371062,4.641962,4.371062,3.984647,5.595965,3.695932,4.371062,3.984647,4.641962,4.371062,4.371062,2.98554,4.641962,3.984647,2.735418,5.595965,5.571153,4.641962,4.942809,4.641962,5.595965,3.695932
2021-03-08,3.426421,4.598762,5.240829,4.598762,5.894466,5.681317,4.880733,5.681317,4.598762,2.695309,3.860546,4.555161,4.880733,5.681317,5.681317,5.894466,3.878637,3.860546,5.681317,4.555161,4.555161,4.489335,5.681317,4.598762,4.489335,5.240829,4.489335,4.880733,4.555161,4.880733,5.240829,5.681317,3.860546,4.880733,5.240829,4.555161,4.880733,4.880733,4.598762,4.555161,5.240829,3.878637,5.681317,5.894466,4.555161,4.489335,4.555161,5.681317,3.860546
2021-03-15,3.733847,3.789653,4.31916,3.789653,5.565639,5.104264,3.875639,5.104264,3.789653,4.414247,3.467119,4.093894,3.875639,5.104264,5.104264,5.565639,3.369381,3.467119,5.104264,4.093894,4.093894,4.520104,5.104264,3.789653,4.520104,4.31916,4.520104,3.875639,4.093894,3.875639,4.31916,5.104264,3.467119,3.875639,4.31916,4.093894,3.875639,3.875639,3.789653,4.093894,4.31916,3.369381,5.104264,5.565639,4.093894,4.520104,4.093894,5.104264,3.467119
2021-03-22,3.913908,3.687932,4.13945,3.687932,5.040655,4.548253,3.369406,4.548253,3.687932,3.961437,3.328286,3.594216,3.369406,4.548253,4.548253,5.040655,3.489594,3.328286,4.548253,3.594216,3.594216,3.978241,4.548253,3.687932,3.978241,4.13945,3.978241,3.369406,3.594216,3.369406,4.13945,4.548253,3.328286,3.369406,4.13945,3.594216,3.369406,3.369406,3.687932,3.594216,4.13945,3.489594,4.548253,5.040655,3.594216,3.978241,3.594216,4.548253,3.328286
2021-03-29,3.717984,2.15769,3.004671,2.15769,5.723802,5.819633,4.644637,5.819633,2.15769,2.571272,3.611361,4.161146,4.644637,5.819633,5.819633,5.723802,2.439596,3.611361,5.819633,4.161146,4.161146,4.577235,5.819633,2.15769,4.577235,3.004671,4.577235,4.644637,4.161146,4.644637,3.004671,5.819633,3.611361,4.644637,3.004671,4.161146,4.644637,4.644637,2.15769,4.161146,3.004671,2.439596,5.819633,5.723802,4.161146,4.577235,4.161146,5.819633,3.611361
2021-04-05,3.222595,2.661395,3.651582,2.661395,6.035651,6.139576,5.364074,6.139576,2.661395,2.351085,4.707736,4.689689,5.364074,6.139576,6.139576,6.035651,2.975037,4.707736,6.139576,4.689689,4.689689,4.861369,6.139576,2.661395,4.861369,3.651582,4.861369,5.364074,4.689689,5.364074,3.651582,6.139576,4.707736,5.364074,3.651582,4.689689,5.364074,5.364074,2.661395,4.689689,3.651582,2.975037,6.139576,6.035651,4.689689,4.861369,4.689689,6.139576,4.707736
2021-04-12,2.983429,3.549338,4.608218,3.549338,6.30893,5.910256,4.559759,5.910256,3.549338,3.914109,3.759564,3.841469,4.559759,5.910256,5.910256,6.30893,3.56408,3.759564,5.910256,3.841469,3.841469,3.997091,5.910256,3.549338,3.997091,4.608218,3.997091,4.559759,3.841469,4.559759,4.608218,5.910256,3.759564,4.559759,4.608218,3.841469,4.559759,4.559759,3.549338,3.841469,4.608218,3.56408,5.910256,6.30893,3.841469,3.997091,3.841469,5.910256,3.759564
2021-04-19,3.879844,4.548717,5.188152,4.548717,5.734536,5.182817,3.964298,5.182817,4.548717,3.223579,3.656883,3.41988,3.964298,5.182817,5.182817,5.734536,3.765501,3.656883,5.182817,3.41988,3.41988,3.544035,5.182817,4.548717,3.544035,5.188152,3.544035,3.964298,3.41988,3.964298,5.188152,5.182817,3.656883,3.964298,5.188152,3.41988,3.964298,3.964298,4.548717,3.41988,5.188152,3.765501,5.182817,5.734536,3.41988,3.544035,3.41988,5.182817,3.656883
2021-04-26,3.414239,4.56627,5.52477,4.56627,6.711421,6.419556,5.710598,6.419556,4.56627,3.721985,5.09528,5.681362,5.710598,6.419556,6.419556,6.711421,3.99778,5.09528,6.419556,5.681362,5.681362,5.23578,6.419556,4.56627,5.23578,5.52477,5.23578,5.710598,5.681362,5.710598,5.52477,6.419556,5.09528,5.710598,5.52477,5.681362,5.710598,5.710598,4.56627,5.681362,5.52477,3.99778,6.419556,6.711421,5.681362,5.23578,5.681362,6.419556,5.09528
2021-05-03,3.363633,4.361903,5.16275,4.361903,6.553996,6.452172,5.716995,6.452172,4.361903,5.425786,4.367578,4.78493,5.716995,6.452172,6.452172,6.553996,4.258708,4.367578,6.452172,4.78493,4.78493,4.27262,6.452172,4.361903,4.27262,5.16275,4.27262,5.716995,4.78493,5.716995,5.16275,6.452172,4.367578,5.716995,5.16275,4.78493,5.716995,5.716995,4.361903,4.78493,5.16275,4.258708,6.452172,6.553996,4.78493,4.27262,4.78493,6.452172,4.367578
2021-05-10,3.559769,5.73912,5.432139,5.73912,6.840285,6.858258,6.354213,6.858258,5.73912,4.263347,6.49102,6.315495,6.354213,6.858258,6.858258,6.840285,5.978283,6.49102,6.858258,6.315495,6.315495,6.167015,6.858258,5.73912,6.167015,5.432139,6.167015,6.354213,6.315495,6.354213,5.432139,6.858258,6.49102,6.354213,5.432139,6.315495,6.354213,6.354213,5.73912,6.315495,5.432139,5.978283,6.858258,6.840285,6.315495,6.167015,6.315495,6.858258,6.49102
2021-05-17,4.396723,3.618291,4.724135,3.618291,6.804722,6.748506,5.786912,6.748506,3.618291,3.149842,5.612184,5.698861,5.786912,6.748506,6.748506,6.804722,3.505932,5.612184,6.748506,5.698861,5.698861,5.883907,6.748506,3.618291,5.883907,4.724135,5.883907,5.786912,5.698861,5.786912,4.724135,6.748506,5.612184,5.786912,4.724135,5.698861,5.786912,5.786912,3.618291,5.698861,4.724135,3.505932,6.748506,6.804722,5.698861,5.883907,5.698861,6.748506,5.612184
2021-05-24,4.099573,4.855694,5.533703,4.855694,7.465001,7.331984,6.429779,7.331984,4.855694,3.708884,6.133329,5.645394,6.429779,7.331984,7.331984,7.465001,4.448565,6.133329,7.331984,5.645394,5.645394,5.467545,7.331984,4.855694,5.467545,5.533703,5.467545,6.429779,5.645394,6.429779,5.533703,7.331984,6.133329,6.429779,5.533703,5.645394,6.429779,6.429779,4.855694,5.645394,5.533703,4.448565,7.331984,7.465001,5.645394,5.467545,5.645394,7.331984,6.133329
2021-05-31,4.499542,6.710395,6.896043,6.710395,7.610465,7.537708,7.182299,7.537708,6.710395,4.298535,7.693133,6.864285,7.182299,7.537708,7.537708,7.610465,5.903258,7.693133,7.537708,6.864285,6.864285,6.052945,7.537708,6.710395,6.052945,6.896043,6.052945,7.182299,6.864285,7.182299,6.896043,7.537708,7.693133,7.182299,6.896043,6.864285,7.182299,7.182299,6.710395,6.864285,6.896043,5.903258,7.537708,7.610465,6.864285,6.052945,6.864285,7.537708,7.693133
2021-06-07,5.183259,5.646976,7.273713,5.646976,8.654792,8.727591,8.005431,8.727591,5.646976,3.432875,7.863119,7.759949,8.005431,8.727591,8.727591,8.654792,4.128109,7.863119,8.727591,7.759949,7.759949,7.623018,8.727591,5.646976,7.623018,7.273713,7.623018,8.005431,7.759949,8.005431,7.273713,8.727591,7.863119,8.005431,7.273713,7.759949,8.005431,8.005431,5.646976,7.759949,7.273713,4.128109,8.727591,8.654792,7.759949,7.623018,7.759949,8.727591,7.863119
2021-06-14,5.335922,4.815223,5.28172,4.815223,7.975999,8.784539,8.597565,8.784539,4.815223,2.614179,8.967712,7.801334,8.597565,8.784539,8.784539,7.975999,4.26133,8.967712,8.784539,7.801334,7.801334,7.41648,8.784539,4.815223,7.41648,5.28172,7.41648,8.597565,7.801334,8.597565,5.28172,8.784539,8.967712,8.597565,5.28172,7.801334,8.597565,8.597565,4.815223,7.801334,5.28172,4.26133,8.784539,7.975999,7.801334,7.41648,7.801334,8.784539,8.967712
2021-06-21,4.566905,3.951297,5.954131,3.951297,8.687751,8.997386,8.531707,8.997386,3.951297,2.943466,9.05253,9.371663,8.531707,8.997386,8.997386,8.687751,3.17955,9.05253,8.997386,9.371663,9.371663,9.340652,8.997386,3.951297,9.340652,5.954131,9.340652,8.531707,9.371663,8.531707,5.954131,8.997386,9.05253,8.531707,5.954131,9.371663,8.531707,8.531707,3.951297,9.371663,5.954131,3.17955,8.997386,8.687751,9.371663,9.340652,9.371663,8.997386,9.05253
2021-06-28,4.74637,4.946872,6.930547,4.946872,8.935888,8.690305,7.964748,8.690305,4.946872,3.192528,8.175596,7.682262,7.964748,8.690305,8.690305,8.935888,3.656793,8.175596,8.690305,7.682262,7.682262,7.645737,8.690305,4.946872,7.645737,6.930547,7.645737,7.964748,7.682262,7.964748,6.930547,8.690305,8.175596,7.964748,6.930547,7.682262,7.964748,7.964748,4.946872,7.682262,6.930547,3.656793,8.690305,8.935888,7.682262,7.645737,7.682262,8.690305,8.175596
2021-07-05,5.548841,3.625338,5.427021,3.625338,9.351274,9.812221,9.56793,9.812221,3.625338,4.616117,9.734584,8.578988,9.56793,9.812221,9.812221,9.351274,2.825944,9.734584,9.812221,8.578988,8.578988,8.242414,9.812221,3.625338,8.242414,5.427021,8.242414,9.56793,8.578988,9.56793,5.427021,9.812221,9.734584,9.56793,5.427021,8.578988,9.56793,9.56793,3.625338,8.578988,5.427021,2.825944,9.812221,9.351274,8.578988,8.242414,8.578988,9.812221,9.734584
2021-07-12,6.358062,3.947634,6.063776,3.947634,9.607618,9.896235,8.679185,9.896235,3.947634,4.891082,8.613786,7.615355,8.679185,9.896235,9.896235,9.607618,3.545332,8.613786,9.896235,7.615355,7.615355,7.298833,9.896235,3.947634,7.298833,6.063776,7.298833,8.679185,7.615355,8.679185,6.063776,9.896235,8.613786,8.679185,6.063776,7.615355,8.679185,8.679185,3.947634,7.615355,6.063776,3.545332,9.896235,9.607618,7.615355,7.298833,7.615355,9.896235,8.613786
2021-07-19,5.801867,5.33428,6.94672,5.33428,9.619119,9.480412,7.791747,9.480412,5.33428,4.087401,7.49076,7.677396,7.791747,9.480412,9.480412,9.619119,4.121444,7.49076,9.480412,7.677396,7.677396,8.141632,9.480412,5.33428,8.141632,6.94672,8.141632,7.791747,7.677396,7.791747,6.94672,9.480412,7.49076,7.791747,6.94672,7.677396,7.791747,7.791747,5.33428,7.677396,6.94672,4.121444,9.480412,9.619119,7.677396,8.141632,7.677396,9.480412,7.49076
2021-07-26,5.871166,4.123708,5.376719,4.123708,9.859818,10.588527,10.227392,10.588527,4.123708,4.238792,9.789212,8.613517,10.227392,10.588527,10.588527,9.859818,4.463286,9.789212,10.588527,8.613517,8.613517,8.409913,10.588527,4.123708,8.409913,5.376719,8.409913,10.227392,8.613517,10.227392,5.376719,10.588527,9.789212,10.227392,5.376719,8.613517,10.227392,10.227392,4.123708,8.613517,5.376719,4.463286,10.588527,9.859818,8.613517,8.409913,8.613517,10.588527,9.789212
2021-08-02,5.70079,3.475152,5.713922,3.475152,10.200721,10.981635,9.702079,10.981635,3.475152,5.692511,8.738166,7.168785,9.702079,10.981635,10.981635,10.200721,2.966626,8.738166,10.981635,7.168785,7.168785,7.088032,10.981635,3.475152,7.088032,5.713922,7.088032,9.702079,7.168785,9.702079,5.713922,10.981635,8.738166,9.702079,5.713922,7.168785,9.702079,9.702079,3.475152,7.168785,5.713922,2.966626,10.981635,10.200721,7.168785,7.088032,7.168785,10.981635,8.738166
2021-08-09,6.310288,4.34579,6.793935,4.34579,10.809474,11.219727,9.759616,11.219727,4.34579,5.022557,8.934442,8.063266,9.759616,11.219727,11.219727,10.809474,3.980727,8.934442,11.219727,8.063266,8.063266,7.760875,11.219727,4.34579,7.760875,6.793935,7.760875,9.759616,8.063266,9.759616,6.793935,11.219727,8.934442,9.759616,6.793935,8.063266,9.759616,9.759616,4.34579,8.063266,6.793935,3.980727,11.219727,10.809474,8.063266,7.760875,8.063266,11.219727,8.934442
2021-08-16,6.409935,3.079273,3.656373,3.079273,9.228511,10.504703,10.141286,10.504703,3.079273,6.020158,11.513492,9.743418,10.141286,10.504703,10.504703,9.228511,3.64138,11.513492,10.504703,9.743418,9.743418,8.34905,10.504703,3.079273,8.34905,3.656373,8.34905,10.141286,9.743418,10.141286,3.656373,10.504703,11.513492,10.141286,3.656373,9.743418,10.141286,10.141286,3.079273,9.743418,3.656373,3.64138,10.504703,9.228511,9.743418,8.34905,9.743418,10.504703,11.513492
2021-08-23,5.5448,4.835854,7.912449,4.835854,11.471446,11.649781,9.724952,11.649781,4.835854,5.363155,8.095389,7.066873,9.724952,11.649781,11.649781,11.471446,3.742061,8.095389,11.649781,7.066873,7.066873,7.078083,11.649781,4.835854,7.078083,7.912449,7.078083,9.724952,7.066873,9.724952,7.912449,11.649781,8.095389,9.724952,7.912449,7.066873,9.724952,9.724952,4.835854,7.066873,7.912449,3.742061,11.649781,11.471446,7.066873,7.078083,7.066873,11.649781,8.095389
2021-08-30,6.203493,4.15256,6.797418,4.15256,11.093447,11.473373,9.411847,11.473373,4.15256,4.858366,7.287613,6.372775,9.411847,11.473373,11.473373,11.093447,3.253643,7.287613,11.473373,6.372775,6.372775,6.748985,11.473373,4.15256,6.748985,6.797418,6.748985,9.411847,6.372775,9.411847,6.797418,11.473373,7.287613,9.411847,6.797418,6.372775,9.411847,9.411847,4.15256,6.372775,6.797418,3.253643,11.473373,11.093447,6.372775,6.748985,6.372775,11.473373,7.287613
2021-09-06,6.033677,4.502073,7.222373,4.502073,10.8965,11.168614,10.043274,11.168614,4.502073,4.658668,9.411759,8.8168,10.043274,11.168614,11.168614,10.8965,3.486188,9.411759,11.168614,8.8168,8.8168,8.626578,11.168614,4.502073,8.626578,7.222373,8.626578,10.043274,8.8168,10.043274,7.222373,11.168614,9.411759,10.043274,7.222373,8.8168,10.043274,10.043274,4.502073,8.8168,7.222373,3.486188,11.168614,10.8965,8.8168,8.626578,8.8168,11.168614,9.411759
2021-09-13,5.41399,4.84418,6.319376,4.84418,10.034175,10.640955,10.146091,10.640955,4.84418,4.28478,9.860121,9.673839,10.146091,10.640955,10.640955,10.034175,4.226647,9.860121,10.640955,9.673839,9.673839,9.323515,10.640955,4.84418,9.323515,6.319376,9.323515,10.146091,9.673839,10.146091,6.319376,10.640955,9.860121,10.146091,6.319376,9.673839,10.146091,10.146091,4.84418,9.673839,6.319376,4.226647,10.640955,10.034175,9.673839,9.323515,9.673839,10.640955,9.860121
2021-09-20,6.330788,4.240794,6.376652,4.240794,10.403412,10.304542,8.812138,10.304542,4.240794,4.631357,8.449764,8.499955,8.812138,10.304542,10.304542,10.403412,3.784802,8.449764,10.304542,8.499955,8.499955,8.646646,10.304542,4.240794,8.646646,6.376652,8.646646,8.812138,8.499955,8.812138,6.376652,10.304542,8.449764,8.812138,6.376652,8.499955,8.812138,8.812138,4.240794,8.499955,6.376652,3.784802,10.304542,10.403412,8.499955,8.646646,8.499955,10.304542,8.449764
2021-09-27,5.545941,4.622065,6.921139,4.622065,10.437517,10.32203,8.73912,10.32203,4.622065,4.375021,8.020432,7.90873,8.73912,10.32203,10.32203,10.437517,4.44937,8.020432,10.32203,7.90873,7.90873,7.522288,10.32203,4.622065,7.522288,6.921139,7.522288,8.73912,7.90873,8.73912,6.921139,10.32203,8.020432,8.73912,6.921139,7.90873,8.73912,8.73912,4.622065,7.90873,6.921139,4.44937,10.32203,10.437517,7.90873,7.522288,7.90873,10.32203,8.020432
2021-10-04,5.485791,5.29898,6.848164,5.29898,9.334918,9.207518,7.848159,9.207518,5.29898,4.726118,6.96525,6.682224,7.848159,9.207518,9.207518,9.334918,4.694881,6.96525,9.207518,6.682224,6.682224,6.58181,9.207518,5.29898,6.58181,6.848164,6.58181,7.848159,6.682224,7.848159,6.848164,9.207518,6.96525,7.848159,6.848164,6.682224,7.848159,7.848159,5.29898,6.682224,6.848164,4.694881,9.207518,9.334918,6.682224,6.58181,6.682224,9.207518,6.96525
2021-10-11,5.25949,4.595414,5.951231,4.595414,8.349327,8.200139,6.409092,8.200139,4.595414,3.991905,5.537323,5.420262,6.409092,8.200139,8.200139,8.349327,4.261601,5.537323,8.200139,5.420262,5.420262,5.79371,8.200139,4.595414,5.79371,5.951231,5.79371,6.409092,5.420262,6.409092,5.951231,8.200139,5.537323,6.409092,5.951231,5.420262,6.409092,6.409092,4.595414,5.420262,5.951231,4.261601,8.200139,8.349327,5.420262,5.79371,5.420262,8.200139,5.537323
2021-10-18,4.124306,4.765983,5.898577,4.765983,8.378458,8.20604,6.69087,8.20604,4.765983,4.548881,5.843396,5.50129,6.69087,8.20604,8.20604,8.378458,4.214197,5.843396,8.20604,5.50129,5.50129,5.523365,8.20604,4.765983,5.523365,5.898577,5.523365,6.69087,5.50129,6.69087,5.898577,8.20604,5.843396,6.69087,5.898577,5.50129,6.69087,6.69087,4.765983,5.50129,5.898577,4.214197,8.20604,8.378458,5.50129,5.523365,5.50129,8.20604,5.843396
2021-10-25,4.563913,5.1269,5.985128,5.1269,8.080325,7.855945,6.193695,7.855945,5.1269,5.011958,5.753025,6.009124,6.193695,7.855945,7.855945,8.080325,4.873315,5.753025,7.855945,6.009124,6.009124,6.172638,7.855945,5.1269,6.172638,5.985128,6.172638,6.193695,6.009124,6.193695,5.985128,7.855945,5.753025,6.193695,5.985128,6.009124,6.193695,6.193695,5.1269,6.009124,5.985128,4.873315,7.855945,8.080325,6.009124,6.172638,6.009124,7.855945,5.753025
2021-11-01,5.039506,6.456958,7.448777,6.456958,8.285057,7.890437,6.505095,7.890437,6.456958,5.201856,6.206181,6.216694,6.505095,7.890437,7.890437,8.285057,5.484501,6.206181,7.890437,6.216694,6.216694,6.217739,7.890437,6.456958,6.217739,7.448777,6.217739,6.505095,6.216694,6.505095,7.448777,7.890437,6.206181,6.505095,7.448777,6.216694,6.505095,6.505095,6.456958,6.216694,7.448777,5.484501,7.890437,8.285057,6.216694,6.217739,6.216694,7.890437,6.206181
2021-11-08,4.070982,4.960598,5.609141,4.960598,6.127198,5.71013,4.022569,5.71013,4.960598,4.636587,3.629809,4.266043,4.022569,5.71013,5.71013,6.127198,4.500071,3.629809,5.71013,4.266043,4.266043,4.504066,5.71013,4.960598,4.504066,5.609141,4.504066,4.022569,4.266043,4.022569,5.609141,5.71013,3.629809,4.022569,5.609141,4.266043,4.022569,4.022569,4.960598,4.266043,5.609141,4.500071,5.71013,6.127198,4.266043,4.504066,4.266043,5.71013,3.629809
2021-11-15,4.266437,4.454411,5.519703,4.454411,6.766811,6.606034,5.467395,6.606034,4.454411,3.695772,5.159708,4.858724,5.467395,6.606034,6.606034,6.766811,3.754251,5.159708,6.606034,4.858724,4.858724,4.765625,6.606034,4.454411,4.765625,5.519703,4.765625,5.467395,4.858724,5.467395,5.519703,6.606034,5.159708,5.467395,5.519703,4.858724,5.467395,5.467395,4.454411,4.858724,5.519703,3.754251,6.606034,6.766811,4.858724,4.765625,4.858724,6.606034,5.159708
2021-11-22,3.845011,4.536409,5.318254,4.536409,6.677476,6.484607,4.915095,6.484607,4.536409,3.86466,3.790672,4.326268,4.915095,6.484607,6.484607,6.677476,4.341652,3.790672,6.484607,4.326268,4.326268,4.227824,6.484607,4.536409,4.227824,5.318254,4.227824,4.915095,4.326268,4.915095,5.318254,6.484607,3.790672,4.915095,5.318254,4.326268,4.915095,4.915095,4.536409,4.326268,5.318254,4.341652,6.484607,6.677476,4.326268,4.227824,4.326268,6.484607,3.790672
2021-11-29,3.269297,3.85446,4.352136,3.85446,5.143077,4.802701,3.911909,4.802701,3.85446,4.915171,3.706326,3.803055,3.911909,4.802701,4.802701,5.143077,3.951886,3.706326,4.802701,3.803055,3.803055,3.501984,4.802701,3.85446,3.501984,4.352136,3.501984,3.911909,3.803055,3.911909,4.352136,4.802701,3.706326,3.911909,4.352136,3.803055,3.911909,3.911909,3.85446,3.803055,4.352136,3.951886,4.802701,5.143077,3.803055,3.501984,3.803055,4.802701,3.706326
2021-12-06,3.274023,4.153497,4.600291,4.153497,5.129039,4.725078,3.585677,4.725078,4.153497,4.467301,3.413481,4.111978,3.585677,4.725078,4.725078,5.129039,3.597478,3.413481,4.725078,4.111978,4.111978,4.615967,4.725078,4.153497,4.615967,4.600291,4.615967,3.585677,4.111978,3.585677,4.600291,4.725078,3.413481,3.585677,4.600291,4.111978,3.585677,3.585677,4.153497,4.111978,4.600291,3.597478,4.725078,5.129039,4.111978,4.615967,4.111978,4.725078,3.413481
2021-12-13,4.059423,4.037923,4.645626,4.037923,5.674474,5.294331,3.979417,5.294331,4.037923,6.278519,3.443813,4.085578,3.979417,5.294331,5.294331,5.674474,3.835433,3.443813,5.294331,4.085578,4.085578,4.501452,5.294331,4.037923,4.501452,4.645626,4.501452,3.979417,4.085578,3.979417,4.645626,5.294331,3.443813,3.979417,4.645626,4.085578,3.979417,3.979417,4.037923,4.085578,4.645626,3.835433,5.294331,5.674474,4.085578,4.501452,4.085578,5.294331,3.443813
2021-12-20,4.030171,3.325555,4.056123,3.325555,5.725098,5.72391,4.210032,5.72391,3.325555,6.7457,2.872486,3.353346,4.210032,5.72391,5.72391,5.725098,3.194674,2.872486,5.72391,3.353346,3.353346,3.628546,5.72391,3.325555,3.628546,4.056123,3.628546,4.210032,3.353346,4.210032,4.056123,5.72391,2.872486,4.210032,4.056123,3.353346,4.210032,4.210032,3.325555,3.353346,4.056123,3.194674,5.72391,5.725098,3.353346,3.628546,3.353346,5.72391,2.872486
2021-12-27,3.156408,4.069613,5.13494,4.069613,6.598285,6.544532,5.316487,6.544532,4.069613,2.542838,3.905364,4.508483,5.316487,6.544532,6.544532,6.598285,3.575036,3.905364,6.544532,4.508483,4.508483,4.821433,6.544532,4.069613,4.821433,5.13494,4.821433,5.316487,4.508483,5.316487,5.13494,6.544532,3.905364,5.316487,5.13494,4.508483,5.316487,5.316487,4.069613,4.508483,5.13494,3.575036,6.544532,6.598285,4.508483,4.821433,4.508483,6.544532,3.905364
2022-01-03,3.677145,4.593974,5.191605,4.593974,6.346611,5.964733,4.213195,5.964733,4.593974,2.901124,3.609001,5.351676,4.213195,5.964733,5.964733,6.346611,4.630517,3.609001,5.964733,5.351676,5.351676,6.157964,5.964733,4.593974,6.157964,5.191605,6.157964,4.213195,5.351676,4.213195,5.191605,5.964733,3.609001,4.213195,5.191605,5.351676,4.213195,4.213195,4.593974,5.351676,5.191605,4.630517,5.964733,6.346611,5.351676,6.157964,5.351676,5.964733,3.609001
2022-01-10,3.535933,3.544584,4.153409,3.544584,4.97508,4.584984,3.450224,4.584984,3.544584,3.577666,3.385519,3.978678,3.450224,4.584984,4.584984,4.97508,3.229284,3.385519,4.584984,3.978678,3.978678,4.451275,4.584984,3.544584,4.451275,4.153409,4.451275,3.450224,3.978678,3.450224,4.153409,4.584984,3.385519,3.450224,4.153409,3.978678,3.450224,3.450224,3.544584,3.978678,4.153409,3.229284,4.584984,4.97508,3.978678,4.451275,3.978678,4.584984,3.385519
2022-01-17,3.667864,2.923775,3.663989,2.923775,4.632164,4.362559,3.168834,4.362559,2.923775,2.846973,2.520729,2.599308,3.168834,4.362559,4.362559,4.632164,2.820501,2.520729,4.362559,2.599308,2.599308,2.875202,4.362559,2.923775,2.875202,3.663989,2.875202,3.168834,2.599308,3.168834,3.663989,4.362559,2.520729,3.168834,3.663989,2.599308,3.168834,3.168834,2.923775,2.599308,3.663989,2.820501,4.362559,4.632164,2.599308,2.875202,2.599308,4.362559,2.520729
2022-01-24,3.802952,3.089396,3.762971,3.089396,4.917576,4.675854,3.224875,4.675854,3.089396,1.925403,2.617361,3.026232,3.224875,4.675854,4.675854,4.917576,2.839758,2.617361,4.675854,3.026232,3.026232,3.153385,4.675854,3.089396,3.153385,3.762971,3.153385,3.224875,3.026232,3.224875,3.762971,4.675854,2.617361,3.224875,3.762971,3.026232,3.224875,3.224875,3.089396,3.026232,3.762971,2.839758,4.675854,4.917576,3.026232,3.153385,3.026232,4.675854,2.617361
