date,AK,AL,AR,AZ,CA,CO,CT,DE,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-09-09,4.588173,6.692734,8.653130,6.692734,9.559032,8.003004,7.011677,8.003004,6.692734,8.340101,7.665868,7.734337,7.011677,8.003004,8.003004,9.559032,4.982142,7.665868,8.003004,7.734337,7.734337,7.731270,8.003004,6.692734,7.731270,8.653130,7.731270,7.011677,7.734337,7.011677,8.653130,8.003004,7.665868,7.011677,8.653130,7.734337,7.011677,7.011677,6.692734,7.734337,8.653130,4.982142,8.003004,9.559032,7.734337,7.731270,7.734337,8.003004,7.665868
2020-09-10,4.913524,6.542842,7.932204,6.542842,9.257973,8.707018,7.649493,8.707018,6.542842,9.407098,8.361478,8.564014,7.649493,8.707018,8.707018,9.257973,5.225609,8.361478,8.707018,8.564014,8.564014,8.060920,8.707018,6.542842,8.060920,7.932204,8.060920,7.649493,8.564014,7.649493,7.932204,8.707018,8.361478,7.649493,7.932204,8.564014,7.649493,7.649493,6.542842,8.564014,7.932204,5.225609,8.707018,9.257973,8.564014,8.060920,8.564014,8.707018,8.361478
2020-09-11,5.641220,5.792991,6.850661,5.792991,9.458776,9.785746,8.078182,9.785746,5.792991,8.351132,7.973293,7.981277,8.078182,9.785746,9.785746,9.458776,5.208484,7.973293,9.785746,7.981277,7.981277,7.089363,9.785746,5.792991,7.089363,6.850661,7.089363,8.078182,7.981277,8.078182,6.850661,9.785746,7.973293,8.078182,6.850661,7.981277,8.078182,8.078182,5.792991,7.981277,6.850661,5.208484,9.785746,9.458776,7.981277,7.089363,7.981277,9.785746,7.973293
2020-09-12,5.127190,5.545925,6.833878,5.545925,9.522831,9.898475,7.924281,9.898475,5.545925,9.207610,7.408966,7.099253,7.924281,9.898475,9.898475,9.522831,5.376133,7.408966,9.898475,7.099253,7.099253,6.428968,9.898475,5.545925,6.428968,6.833878,6.428968,7.924281,7.099253,7.924281,6.833878,9.898475,7.408966,7.924281,6.833878,7.099253,7.924281,7.924281,5.545925,7.099253,6.833878,5.376133,9.898475,9.522831,7.099253,6.428968,7.099253,9.898475,7.408966
2020-09-13,4.619913,5.774927,7.417687,5.774927,9.957994,9.981542,7.891078,9.981542,5.774927,8.133848,7.423675,7.423100,7.891078,9.981542,9.981542,9.957994,5.378843,7.423675,9.981542,7.423100,7.423100,7.070922,9.981542,5.774927,7.070922,7.417687,7.070922,7.891078,7.423100,7.891078,7.417687,9.981542,7.423675,7.891078,7.417687,7.423100,7.891078,7.891078,5.774927,7.423100,7.417687,5.378843,9.981542,9.957994,7.423100,7.070922,7.423100,9.981542,7.423675
2020-09-14,4.325535,5.931522,7.453458,5.931522,10.141904,9.972019,7.991951,9.972019,5.931522,6.665235,7.428624,7.651062,7.991951,9.972019,9.972019,10.141904,5.747128,7.428624,9.972019,7.651062,7.651062,8.054520,9.972019,5.931522,8.054520,7.453458,8.054520,7.991951,7.651062,7.991951,7.453458,9.972019,7.428624,7.991951,7.453458,7.651062,7.991951,7.991951,5.931522,7.651062,7.453458,5.747128,9.972019,10.141904,7.651062,8.054520,7.651062,9.972019,7.428624
2020-09-15,4.654168,5.556313,6.409696,5.556313,9.911135,10.461518,9.329010,10.461518,5.556313,5.672932,8.902810,8.972800,9.329010,10.461518,10.461518,9.911135,6.383116,8.902810,10.461518,8.972800,8.972800,9.198487,10.461518,5.556313,9.198487,6.409696,9.198487,9.329010,8.972800,9.329010,6.409696,10.461518,8.902810,9.329010,6.409696,8.972800,9.329010,9.329010,5.556313,8.972800,6.409696,6.383116,10.461518,9.911135,8.972800,9.198487,8.972800,10.461518,8.902810
2020-09-16,4.578882,4.859850,6.078434,4.859850,9.835551,10.314178,8.928657,10.314178,4.859850,4.299766,8.629113,9.645607,8.928657,10.314178,10.314178,9.835551,5.253382,8.629113,10.314178,9.645607,9.645607,9.589430,10.314178,4.859850,9.589430,6.078434,9.589430,8.928657,9.645607,8.928657,6.078434,10.314178,8.629113,8.928657,6.078434,9.645607,8.928657,8.928657,4.859850,9.645607,6.078434,5.253382,10.314178,9.835551,9.645607,9.589430,9.645607,10.314178,8.629113
2020-09-17,5.626056,5.009685,6.547134,5.009685,10.320544,10.711514,8.981893,10.711514,5.009685,4.263435,8.743404,9.827387,8.981893,10.711514,10.711514,10.320544,5.920595,8.743404,10.711514,9.827387,9.827387,8.593484,10.711514,5.009685,8.593484,6.547134,8.593484,8.981893,9.827387,8.981893,6.547134,10.711514,8.743404,8.981893,6.547134,9.827387,8.981893,8.981893,5.009685,9.827387,6.547134,5.920595,10.711514,10.320544,9.827387,8.593484,9.827387,10.711514,8.743404
2020-09-18,4.994073,4.203999,5.862988,4.203999,10.484613,11.060396,9.934042,11.060396,4.203999,4.468033,9.520171,10.025305,9.934042,11.060396,11.060396,10.484613,5.631336,9.520171,11.060396,10.025305,10.025305,9.467586,11.060396,4.203999,9.467586,5.862988,9.467586,9.934042,10.025305,9.934042,5.862988,11.060396,9.520171,9.934042,5.862988,10.025305,9.934042,9.934042,4.203999,10.025305,5.862988,5.631336,11.060396,10.484613,10.025305,9.467586,10.025305,11.060396,9.520171
2020-09-19,4.887349,4.031715,5.677165,4.031715,9.183525,8.603023,7.743477,8.603023,4.031715,4.678299,8.505119,9.337594,7.743477,8.603023,8.603023,9.183525,4.109735,8.505119,8.603023,9.337594,9.337594,10.270125,8.603023,4.031715,10.270125,5.677165,10.270125,7.743477,9.337594,7.743477,5.677165,8.603023,8.505119,7.743477,5.677165,9.337594,7.743477,7.743477,4.031715,9.337594,5.677165,4.109735,8.603023,9.183525,9.337594,10.270125,9.337594,8.603023,8.505119
2020-09-20,5.390912,4.671555,6.359126,4.671555,9.145278,8.890867,7.650605,8.890867,4.671555,4.918764,7.920921,8.741899,7.650605,8.890867,8.890867,9.145278,5.056728,7.920921,8.890867,8.741899,8.741899,9.750694,8.890867,4.671555,9.750694,6.359126,9.750694,7.650605,8.741899,7.650605,6.359126,8.890867,7.920921,7.650605,6.359126,8.741899,7.650605,7.650605,4.671555,8.741899,6.359126,5.056728,8.890867,9.145278,8.741899,9.750694,8.741899,8.890867,7.920921
2020-09-21,4.759964,5.242325,6.835340,5.242325,9.553878,9.015633,7.615777,9.015633,5.242325,7.474093,8.089514,8.862286,7.615777,9.015633,9.015633,9.553878,4.452384,8.089514,9.015633,8.862286,8.862286,9.257284,9.015633,5.242325,9.257284,6.835340,9.257284,7.615777,8.862286,7.615777,6.835340,9.015633,8.089514,7.615777,6.835340,8.862286,7.615777,7.615777,5.242325,8.862286,6.835340,4.452384,9.015633,9.553878,8.862286,9.257284,8.862286,9.015633,8.089514
2020-09-22,4.232265,4.914683,6.519515,4.914683,9.957688,9.233872,7.844897,9.233872,4.914683,8.872568,8.292334,8.581640,7.844897,9.233872,9.233872,9.957688,6.192807,8.292334,9.233872,8.581640,8.581640,8.672948,9.233872,4.914683,8.672948,6.519515,8.672948,7.844897,8.581640,7.844897,6.519515,9.233872,8.292334,7.844897,6.519515,8.581640,7.844897,7.844897,4.914683,8.581640,6.519515,6.192807,9.233872,9.957688,8.581640,8.672948,8.581640,9.233872,8.292334
2020-09-23,4.270689,4.723996,6.586219,4.723996,9.393572,9.300410,7.986877,9.300410,4.723996,10.436543,7.747417,8.010715,7.986877,9.300410,9.300410,9.393572,6.768129,7.747417,9.300410,8.010715,8.010715,7.774078,9.300410,4.723996,7.774078,6.586219,7.774078,7.986877,8.010715,7.986877,6.586219,9.300410,7.747417,7.986877,6.586219,8.010715,7.986877,7.986877,4.723996,8.010715,6.586219,6.768129,9.300410,9.393572,8.010715,7.774078,8.010715,9.300410,7.747417
2020-09-24,4.183536,4.536543,5.637511,4.536543,9.217148,9.337735,7.879872,9.337735,4.536543,4.814246,7.102410,6.789864,7.879872,9.337735,9.337735,9.217148,4.881344,7.102410,9.337735,6.789864,6.789864,6.520018,9.337735,4.536543,6.520018,5.637511,6.520018,7.879872,6.789864,7.879872,5.637511,9.337735,7.102410,7.879872,5.637511,6.789864,7.879872,7.879872,4.536543,6.789864,5.637511,4.881344,9.337735,9.217148,6.789864,6.520018,6.789864,9.337735,7.102410
2020-09-25,4.017342,4.908184,5.978467,4.908184,7.603466,6.487860,4.171101,6.487860,4.908184,4.446674,4.682457,5.402462,4.171101,6.487860,6.487860,7.603466,4.352242,4.682457,6.487860,5.402462,5.402462,5.562154,6.487860,4.908184,5.562154,5.978467,5.562154,4.171101,5.402462,4.171101,5.978467,6.487860,4.682457,4.171101,5.978467,5.402462,4.171101,4.171101,4.908184,5.402462,5.978467,4.352242,6.487860,7.603466,5.402462,5.562154,5.402462,6.487860,4.682457
2020-09-26,3.952457,5.023006,5.317794,5.023006,6.783668,6.446528,4.990202,6.446528,5.023006,4.099257,4.580023,5.439093,4.990202,6.446528,6.446528,6.783668,4.492989,4.580023,6.446528,5.439093,5.439093,5.102159,6.446528,5.023006,5.102159,5.317794,5.102159,4.990202,5.439093,4.990202,5.317794,6.446528,4.580023,4.990202,5.317794,5.439093,4.990202,4.990202,5.023006,5.439093,5.317794,4.492989,6.446528,6.783668,5.439093,5.102159,5.439093,6.446528,4.580023
2020-09-27,4.615422,4.487985,5.689088,4.487985,7.317914,6.459777,4.173153,6.459777,4.487985,4.412994,4.355964,5.159745,4.173153,6.459777,6.459777,7.317914,4.053919,4.355964,6.459777,5.159745,5.159745,5.543435,6.459777,4.487985,5.543435,5.689088,5.543435,4.173153,5.159745,4.173153,5.689088,6.459777,4.355964,4.173153,5.689088,5.159745,4.173153,4.173153,4.487985,5.159745,5.689088,4.053919,6.459777,7.317914,5.159745,5.543435,5.159745,6.459777,4.355964
2020-09-28,5.410645,4.319358,5.065157,4.319358,7.470869,7.007755,5.385420,7.007755,4.319358,5.638666,4.885459,5.558849,5.385420,7.007755,7.007755,7.470869,3.812847,4.885459,7.007755,5.558849,5.558849,6.350861,7.007755,4.319358,6.350861,5.065157,6.350861,5.385420,5.558849,5.385420,5.065157,7.007755,4.885459,5.385420,5.065157,5.558849,5.385420,5.385420,4.319358,5.558849,5.065157,3.812847,7.007755,7.470869,5.558849,6.350861,5.558849,7.007755,4.885459
2020-09-29,5.189097,4.233429,5.458220,4.233429,9.154588,9.224392,7.136375,9.224392,4.233429,4.926777,4.821362,5.987311,7.136375,9.224392,9.224392,9.154588,3.762790,4.821362,9.224392,5.987311,5.987311,6.623108,9.224392,4.233429,6.623108,5.458220,6.623108,7.136375,5.987311,7.136375,5.458220,9.224392,4.821362,7.136375,5.458220,5.987311,7.136375,7.136375,4.233429,5.987311,5.458220,3.762790,9.224392,9.154588,5.987311,6.623108,5.987311,9.224392,4.821362
2020-09-30,5.296429,3.883327,6.123156,3.883327,9.547156,9.275226,7.113750,9.275226,3.883327,5.185664,7.186660,6.853323,7.113750,9.275226,9.275226,9.547156,3.677668,7.186660,9.275226,6.853323,6.853323,6.686481,9.275226,3.883327,6.686481,6.123156,6.686481,7.113750,6.853323,7.113750,6.123156,9.275226,7.186660,7.113750,6.123156,6.853323,7.113750,7.113750,3.883327,6.853323,6.123156,3.677668,9.275226,9.547156,6.853323,6.686481,6.853323,9.275226,7.186660
2020-10-01,5.808922,5.134525,6.866527,5.134525,8.794171,8.277749,6.514269,8.277749,5.134525,6.878170,6.629284,6.764452,6.514269,8.277749,8.277749,8.794171,3.852002,6.629284,8.277749,6.764452,6.764452,6.764481,8.277749,5.134525,6.764481,6.866527,6.764481,6.514269,6.764452,6.514269,6.866527,8.277749,6.629284,6.514269,6.866527,6.764452,6.514269,6.514269,5.134525,6.764452,6.866527,3.852002,8.277749,8.794171,6.764452,6.764481,6.764452,8.277749,6.629284
2020-10-02,5.483109,5.509826,5.955675,5.509826,7.543350,7.111228,5.586953,7.111228,5.509826,7.909192,5.610135,5.743920,5.586953,7.111228,7.111228,7.543350,4.431479,5.610135,7.111228,5.743920,5.743920,6.099178,7.111228,5.509826,6.099178,5.955675,6.099178,5.586953,5.743920,5.586953,5.955675,7.111228,5.610135,5.586953,5.955675,5.743920,5.586953,5.586953,5.509826,5.743920,5.955675,4.431479,7.111228,7.543350,5.743920,6.099178,5.743920,7.111228,5.610135
2020-10-03,5.552349,5.076616,4.985157,5.076616,6.111359,5.857544,4.823468,5.857544,5.076616,9.331296,5.151707,5.797349,4.823468,5.857544,5.857544,6.111359,4.815686,5.151707,5.857544,5.797349,5.797349,6.262670,5.857544,5.076616,6.262670,4.985157,6.262670,4.823468,5.797349,4.823468,4.985157,5.857544,5.151707,4.823468,4.985157,5.797349,4.823468,4.823468,5.076616,5.797349,4.985157,4.815686,5.857544,6.111359,5.797349,6.262670,5.797349,5.857544,5.151707
2020-10-04,5.487672,4.429742,4.395765,4.429742,6.091299,6.040817,4.729601,6.040817,4.429742,8.982529,4.306344,5.259122,4.729601,6.040817,6.040817,6.091299,4.811503,4.306344,6.040817,5.259122,5.259122,5.881805,6.040817,4.429742,5.881805,4.395765,5.881805,4.729601,5.259122,4.729601,4.395765,6.040817,4.306344,4.729601,4.395765,5.259122,4.729601,4.729601,4.429742,5.259122,4.395765,4.811503,6.040817,6.091299,5.259122,5.881805,5.259122,6.040817,4.306344
2020-10-05,5.731838,4.856612,5.391408,4.856612,6.638021,5.994236,4.717593,5.994236,4.856612,7.585694,4.228177,5.782287,4.717593,5.994236,5.994236,6.638021,4.327890,4.228177,5.994236,5.782287,5.782287,6.575258,5.994236,4.856612,6.575258,5.391408,6.575258,4.717593,5.782287,4.717593,5.391408,5.994236,4.228177,4.717593,5.391408,5.782287,4.717593,4.717593,4.856612,5.782287,5.391408,4.327890,5.994236,6.638021,5.782287,6.575258,5.782287,5.994236,4.228177
2020-10-06,5.489484,5.362726,4.943510,5.362726,7.703037,7.275313,6.071004,7.275313,5.362726,10.065955,6.835999,7.131390,6.071004,7.275313,7.275313,7.703037,5.384824,6.835999,7.275313,7.131390,7.131390,6.964570,7.275313,5.362726,6.964570,4.943510,6.964570,6.071004,7.131390,6.071004,4.943510,7.275313,6.835999,6.071004,4.943510,7.131390,6.071004,6.071004,5.362726,7.131390,4.943510,5.384824,7.275313,7.703037,7.131390,6.964570,7.131390,7.275313,6.835999
2020-10-07,5.480924,4.501313,5.082883,4.501313,8.601068,8.738420,7.059903,8.738420,4.501313,4.020758,6.627419,6.926607,7.059903,8.738420,8.738420,8.601068,5.335120,6.627419,8.738420,6.926607,6.926607,6.802939,8.738420,4.501313,6.802939,5.082883,6.802939,7.059903,6.926607,7.059903,5.082883,8.738420,6.627419,7.059903,5.082883,6.926607,7.059903,7.059903,4.501313,6.926607,5.082883,5.335120,8.738420,8.601068,6.926607,6.802939,6.926607,8.738420,6.627419
2020-10-08,4.848568,4.614162,6.378196,4.614162,9.123888,9.309855,7.708022,9.309855,4.614162,4.358334,6.883045,7.201942,7.708022,9.309855,9.309855,9.123888,4.010729,6.883045,9.309855,7.201942,7.201942,7.360892,9.309855,4.614162,7.360892,6.378196,7.360892,7.708022,7.201942,7.708022,6.378196,9.309855,6.883045,7.708022,6.378196,7.201942,7.708022,7.708022,4.614162,7.201942,6.378196,4.010729,9.309855,9.123888,7.201942,7.360892,7.201942,9.309855,6.883045
2020-10-09,4.042757,4.819045,6.392053,4.819045,9.185603,9.421322,8.116405,9.421322,4.819045,6.349845,7.747135,6.849558,8.116405,9.421322,9.421322,9.185603,5.506084,7.747135,9.421322,6.849558,6.849558,6.495302,9.421322,4.819045,6.495302,6.392053,6.495302,8.116405,6.849558,8.116405,6.392053,9.421322,7.747135,8.116405,6.392053,6.849558,8.116405,8.116405,4.819045,6.849558,6.392053,5.506084,9.421322,9.185603,6.849558,6.495302,6.849558,9.421322,7.747135
2020-10-10,4.526484,5.222637,6.496585,5.222637,9.195951,9.174720,7.685718,9.174720,5.222637,6.523009,6.236605,5.208520,7.685718,9.174720,9.174720,9.195951,6.368840,6.236605,9.174720,5.208520,5.208520,4.889712,9.174720,5.222637,4.889712,6.496585,4.889712,7.685718,5.208520,7.685718,6.496585,9.174720,6.236605,7.685718,6.496585,5.208520,7.685718,7.685718,5.222637,5.208520,6.496585,6.368840,9.174720,9.195951,5.208520,4.889712,5.208520,9.174720,6.236605
2020-10-11,4.628696,5.424831,6.852140,5.424831,8.032381,6.835576,4.591940,6.835576,5.424831,6.816695,4.557884,5.202523,4.591940,6.835576,6.835576,8.032381,4.940760,4.557884,6.835576,5.202523,5.202523,5.664093,6.835576,5.424831,5.664093,6.852140,5.664093,4.591940,5.202523,4.591940,6.852140,6.835576,4.557884,4.591940,6.852140,5.202523,4.591940,4.591940,5.424831,5.202523,6.852140,4.940760,6.835576,8.032381,5.202523,5.664093,5.202523,6.835576,4.557884
2020-10-12,4.389247,5.209971,5.289099,5.209971,6.232768,5.884155,4.371523,5.884155,5.209971,6.033245,4.074397,5.140537,4.371523,5.884155,5.884155,6.232768,4.987401,4.074397,5.884155,5.140537,5.140537,5.568514,5.884155,5.209971,5.568514,5.289099,5.568514,4.371523,5.140537,4.371523,5.289099,5.884155,4.074397,4.371523,5.289099,5.140537,4.371523,4.371523,5.209971,5.140537,5.289099,4.987401,5.884155,6.232768,5.140537,5.568514,5.140537,5.884155,4.074397
2020-10-13,4.737125,4.874810,4.730072,4.874810,7.068096,6.865743,5.732625,6.865743,4.874810,5.238710,5.013922,5.505389,5.732625,6.865743,6.865743,7.068096,5.361892,5.013922,6.865743,5.505389,5.505389,5.698974,6.865743,4.874810,5.698974,4.730072,5.698974,5.732625,5.505389,5.732625,4.730072,6.865743,5.013922,5.732625,4.730072,5.505389,5.732625,5.732625,4.874810,5.505389,4.730072,5.361892,6.865743,7.068096,5.505389,5.698974,5.505389,6.865743,5.013922
2020-10-14,4.417264,3.990008,4.743993,3.990008,6.928461,6.323307,4.577488,6.323307,3.990008,4.504679,3.567691,4.844975,4.577488,6.323307,6.323307,6.928461,4.916609,3.567691,6.323307,4.844975,4.844975,5.039298,6.323307,3.990008,5.039298,4.743993,5.039298,4.577488,4.844975,4.577488,4.743993,6.323307,3.567691,4.577488,4.743993,4.844975,4.577488,4.577488,3.990008,4.844975,4.743993,4.916609,6.323307,6.928461,4.844975,5.039298,4.844975,6.323307,3.567691
2020-10-15,4.592727,4.274514,4.508222,4.274514,5.479542,5.306040,3.867473,5.306040,4.274514,5.443263,3.667844,4.398764,3.867473,5.306040,5.306040,5.479542,4.329227,3.667844,5.306040,4.398764,4.398764,4.722802,5.306040,4.274514,4.722802,4.508222,4.722802,3.867473,4.398764,3.867473,4.508222,5.306040,3.667844,3.867473,4.508222,4.398764,3.867473,3.867473,4.274514,4.398764,4.508222,4.329227,5.306040,5.479542,4.398764,4.722802,4.398764,5.306040,3.667844
2020-10-16,4.225662,3.346572,3.705590,3.346572,4.776416,4.895112,3.929476,4.895112,3.346572,4.919260,3.476603,4.277869,3.929476,4.895112,4.895112,4.776416,3.679385,3.476603,4.895112,4.277869,4.277869,4.651739,4.895112,3.346572,4.651739,3.705590,4.651739,3.929476,4.277869,3.929476,3.705590,4.895112,3.476603,3.929476,3.705590,4.277869,3.929476,3.929476,3.346572,4.277869,3.705590,3.679385,4.895112,4.776416,4.277869,4.651739,4.277869,4.895112,3.476603
2020-10-17,3.791247,3.095285,3.878680,3.095285,5.708364,4.634610,3.754331,4.634610,3.095285,4.743983,2.791206,4.352644,3.754331,4.634610,4.634610,5.708364,3.313119,2.791206,4.634610,4.352644,4.352644,4.437225,4.634610,3.095285,4.437225,3.878680,4.437225,3.754331,4.352644,3.754331,3.878680,4.634610,2.791206,3.754331,3.878680,4.352644,3.754331,3.754331,3.095285,4.352644,3.878680,3.313119,4.634610,5.708364,4.352644,4.437225,4.352644,4.634610,2.791206
2020-10-18,3.288471,3.511909,4.851707,3.511909,6.924651,6.305400,4.904121,6.305400,3.511909,5.023217,2.855637,4.821163,4.904121,6.305400,6.305400,6.924651,4.116182,2.855637,6.305400,4.821163,4.821163,4.622751,6.305400,3.511909,4.622751,4.851707,4.622751,4.904121,4.821163,4.904121,4.851707,6.305400,2.855637,4.904121,4.851707,4.821163,4.904121,4.904121,3.511909,4.821163,4.851707,4.116182,6.305400,6.924651,4.821163,4.622751,4.821163,6.305400,2.855637
2020-10-19,3.567912,4.844842,5.600379,4.844842,7.787112,7.624245,6.059146,7.624245,4.844842,4.429991,5.606038,5.405834,6.059146,7.624245,7.624245,7.787112,5.638260,5.606038,7.624245,5.405834,5.405834,5.229383,7.624245,4.844842,5.229383,5.600379,5.229383,6.059146,5.405834,6.059146,5.600379,7.624245,5.606038,6.059146,5.600379,5.405834,6.059146,6.059146,4.844842,5.405834,5.600379,5.638260,7.624245,7.787112,5.405834,5.229383,5.405834,7.624245,5.606038
2020-10-20,3.667256,4.562028,5.164859,4.562028,7.717197,7.985911,6.676565,7.985911,4.562028,5.537945,6.420630,6.516999,6.676565,7.985911,7.985911,7.717197,5.077698,6.420630,7.985911,6.516999,6.516999,7.063313,7.985911,4.562028,7.063313,5.164859,7.063313,6.676565,6.516999,6.676565,5.164859,7.985911,6.420630,6.676565,5.164859,6.516999,6.676565,6.676565,4.562028,6.516999,5.164859,5.077698,7.985911,7.717197,6.516999,7.063313,6.516999,7.985911,6.420630
2020-10-21,3.608220,4.418148,4.456208,4.418148,7.427003,7.785371,6.465774,7.785371,4.418148,5.758468,7.223022,7.561625,6.465774,7.785371,7.785371,7.427003,5.126427,7.223022,7.785371,7.561625,7.561625,7.613792,7.785371,4.418148,7.613792,4.456208,7.613792,6.465774,7.561625,6.465774,4.456208,7.785371,7.223022,6.465774,4.456208,7.561625,6.465774,6.465774,4.418148,7.561625,4.456208,5.126427,7.785371,7.427003,7.561625,7.613792,7.561625,7.785371,7.223022
2020-10-22,3.606080,4.316561,5.103879,4.316561,7.981293,8.311198,7.495869,8.311198,4.316561,4.575295,7.482265,7.768580,7.495869,8.311198,8.311198,7.981293,5.192119,7.482265,8.311198,7.768580,7.768580,8.149250,8.311198,4.316561,8.149250,5.103879,8.149250,7.495869,7.768580,7.495869,5.103879,8.311198,7.482265,7.495869,5.103879,7.768580,7.495869,7.495869,4.316561,7.768580,5.103879,5.192119,8.311198,7.981293,7.768580,8.149250,7.768580,8.311198,7.482265
2020-10-23,3.799617,4.997522,5.976572,4.997522,7.485491,7.191803,6.291682,7.191803,4.997522,4.315100,6.379357,6.741488,6.291682,7.191803,7.191803,7.485491,4.700575,6.379357,7.191803,6.741488,6.741488,6.985569,7.191803,4.997522,6.985569,5.976572,6.985569,6.291682,6.741488,6.291682,5.976572,7.191803,6.379357,6.291682,5.976572,6.741488,6.291682,6.291682,4.997522,6.741488,5.976572,4.700575,7.191803,7.485491,6.741488,6.985569,6.741488,7.191803,6.379357
2020-10-24,4.914329,6.474452,5.752273,6.474452,6.704971,6.169773,5.301793,6.169773,6.474452,4.310369,5.628190,6.140752,5.301793,6.169773,6.169773,6.704971,5.904446,5.628190,6.169773,6.140752,6.140752,6.685527,6.169773,6.474452,6.685527,5.752273,6.685527,5.301793,6.140752,5.301793,5.752273,6.169773,5.628190,5.301793,5.752273,6.140752,5.301793,5.301793,6.474452,6.140752,5.752273,5.904446,6.169773,6.704971,6.140752,6.685527,6.140752,6.169773,5.628190
2020-10-25,5.052606,5.011506,5.262746,5.011506,6.650597,6.416794,4.942702,6.416794,5.011506,6.262179,5.338387,5.957283,4.942702,6.416794,6.416794,6.650597,5.894744,5.338387,6.416794,5.957283,5.957283,6.629684,6.416794,5.011506,6.629684,5.262746,6.629684,4.942702,5.957283,4.942702,5.262746,6.416794,5.338387,4.942702,5.262746,5.957283,4.942702,4.942702,5.011506,5.957283,5.262746,5.894744,6.416794,6.650597,5.957283,6.629684,5.957283,6.416794,5.338387
2020-10-26,4.675159,4.316896,4.894609,4.316896,5.753052,5.317642,4.100442,5.317642,4.316896,5.306695,4.770115,5.214812,4.100442,5.317642,5.317642,5.753052,4.724780,4.770115,5.317642,5.214812,5.214812,5.620687,5.317642,4.316896,5.620687,4.894609,5.620687,4.100442,5.214812,4.100442,4.894609,5.317642,4.770115,4.100442,4.894609,5.214812,4.100442,4.100442,4.316896,5.214812,4.894609,4.724780,5.317642,5.753052,5.214812,5.620687,5.214812,5.317642,4.770115
2020-10-27,4.535932,4.586341,3.861877,4.586341,4.922770,4.912266,4.214775,4.912266,4.586341,6.187172,4.958783,5.937410,4.214775,4.912266,4.912266,4.922770,4.573901,4.958783,4.912266,5.937410,5.937410,6.572491,4.912266,4.586341,6.572491,3.861877,6.572491,4.214775,5.937410,4.214775,3.861877,4.912266,4.958783,4.214775,3.861877,5.937410,4.214775,4.214775,4.586341,5.937410,3.861877,4.573901,4.912266,4.922770,5.937410,6.572491,5.937410,4.912266,4.958783
2020-10-28,4.843412,4.155645,3.842529,4.155645,5.957928,6.010093,5.615441,6.010093,4.155645,6.155488,5.756294,6.141541,5.615441,6.010093,6.010093,5.957928,4.104315,5.756294,6.010093,6.141541,6.141541,6.404580,6.010093,4.155645,6.404580,3.842529,6.404580,5.615441,6.141541,5.615441,3.842529,6.010093,5.756294,5.615441,3.842529,6.141541,5.615441,5.615441,4.155645,6.141541,3.842529,4.104315,6.010093,5.957928,6.141541,6.404580,6.141541,6.010093,5.756294
2020-10-29,4.916748,3.211125,4.149949,3.211125,6.986775,6.947598,5.649064,6.947598,3.211125,5.608619,5.569695,5.959731,5.649064,6.947598,6.947598,6.986775,3.260185,5.569695,6.947598,5.959731,5.959731,6.764587,6.947598,3.211125,6.764587,4.149949,6.764587,5.649064,5.959731,5.649064,4.149949,6.947598,5.569695,5.649064,4.149949,5.959731,5.649064,5.649064,3.211125,5.959731,4.149949,3.260185,6.947598,6.986775,5.959731,6.764587,5.959731,6.947598,5.569695
2020-10-30,4.600729,3.973768,3.794093,3.973768,7.152353,7.351659,6.098226,7.351659,3.973768,5.716094,5.821085,6.435006,6.098226,7.351659,7.351659,7.152353,4.006846,5.821085,7.351659,6.435006,6.435006,6.673087,7.351659,3.973768,6.673087,3.794093,6.673087,6.098226,6.435006,6.098226,3.794093,7.351659,5.821085,6.098226,3.794093,6.435006,6.098226,6.098226,3.973768,6.435006,3.794093,4.006846,7.351659,7.152353,6.435006,6.673087,6.435006,7.351659,5.821085
2020-10-31,4.846244,3.713203,3.927532,3.713203,7.593902,7.088026,5.943724,7.088026,3.713203,5.989398,5.935491,6.358437,5.943724,7.088026,7.088026,7.593902,3.956463,5.935491,7.088026,6.358437,6.358437,6.651204,7.088026,3.713203,6.651204,3.927532,6.651204,5.943724,6.358437,5.943724,3.927532,7.088026,5.935491,5.943724,3.927532,6.358437,5.943724,5.943724,3.713203,6.358437,3.927532,3.956463,7.088026,7.593902,6.358437,6.651204,6.358437,7.088026,5.935491
2020-11-01,4.742021,3.067290,3.718611,3.067290,7.403221,7.306705,5.833024,7.306705,3.067290,3.896853,6.196255,6.520768,5.833024,7.306705,7.306705,7.403221,3.746226,6.196255,7.306705,6.520768,6.520768,7.407061,7.306705,3.067290,7.407061,3.718611,7.407061,5.833024,6.520768,5.833024,3.718611,7.306705,6.196255,5.833024,3.718611,6.520768,5.833024,5.833024,3.067290,6.520768,3.718611,3.746226,7.306705,7.403221,6.520768,7.407061,6.520768,7.306705,6.196255
